id,label,family,title,source,cccs_type,status,statement,parameter_values,gc_discussion,profile_note
ma-3,MA-3,MA,Maintenance tools,NIST SP 800-53 Rev. 5.2.0,control,,"A. Approve, control, and monitor the use of system maintenance tools
B. Review previously approved system maintenance tools [Assignment: organization-defined frequency]",,,
ma-3.1,MA-3(1),MA,Inspect tools,NIST SP 800-53 Rev. 5.2.0,control,,Inspect the maintenance tools used by maintenance personnel for improper or unauthorized modifications.,,,
ma-3.2,MA-3(2),MA,Inspect media,NIST SP 800-53 Rev. 5.2.0,control,,Check media containing diagnostic and test programs for malicious code before the media is used in the system.,,,
ma-3.3,MA-3(3),MA,Prevent unauthorized removal,NIST SP 800-53 Rev. 5.2.0,control,,"Prevent the unauthorized removal of maintenance equipment containing organizational or personal information by:
a. verifying that no organizational or personal information is contained on the equipment
b. sanitizing or destroying the equipment
c. retaining the equipment within the facility
d. obtaining an exemption from [Assignment: organization-defined personnel or roles] explicitly authorizing removal of the equipment from the facility",,,
ma-4,MA-4,MA,Non-local maintenance,NIST SP 800-53 Rev. 5.2.0,control,,"A. Approve and monitor non-local maintenance and diagnostic activities
B. Allow the use of non-local maintenance and diagnostic tools only as consistent with organizational policy and documented in the security plan for the system
C. Employ strong authentication in the establishment of non-local maintenance and diagnostic sessions
D. Maintain records for non-local maintenance and diagnostic activities
E. Terminate session and network connections when non-local maintenance is completed",,,
ma-4.1,MA-4(1),MA,Logging and review,NIST SP 800-53 Rev. 5.2.0,control,,"a. Log [Assignment: organization-defined audit events] for non-local maintenance and diagnostic sessions
b. Review the audit records of the maintenance and diagnostic sessions to detect anomalous behaviour",,,
ma-4.3,MA-4(3),MA,Comparable security and sanitization,NIST SP 800-53 Rev. 5.2.0,control,,"a. Require that non-local maintenance and diagnostic services be performed from a system that implements a security capability comparable to the capability implemented on the system being serviced
b. Remove the component to be serviced from the system prior to non-local maintenance or diagnostic services; sanitize the component (for organizational information); and, after the service is performed, inspect and sanitize the component (for potentially malicious software) before reconnecting the component to the system",,,
ma-4.4,MA-4(4),MA,Authentication and separation of maintenance sessions,NIST SP 800-53 Rev. 5.2.0,control,,"Protect non-local maintenance sessions by:
a. employing [Assignment: organization-defined authenticators that are replay resistant]
b. separating the maintenance sessions from other network sessions with the system by either
1) physically separated communications paths
2) logically separated communications paths",,,
ma-4.6,MA-4(6),MA,Cryptographic protection,NIST SP 800-53 Rev. 5.2.0,control,,Implement the following cryptographic mechanisms to protect the integrity and confidentiality of non-local maintenance and diagnostic communications: [Assignment: organization-defined cryptographic mechanisms].,,,
ma-5,MA-5,MA,Maintenance personnel,NIST SP 800-53 Rev. 5.2.0,control,,"A. Establish a process for maintenance personnel authorization and maintain a list of authorized maintenance organizations or personnel
B. Verify that non-escorted personnel performing maintenance on the system possess the required access authorizations
C. Designate organizational personnel with required access authorizations and technical competence to supervise the maintenance activities of personnel who do not possess the required access authorizations",,,
ma-5.1,MA-5(1),MA,Individuals without appropriate access,NIST SP 800-53 Rev. 5.2.0,control,,"a. Implement procedures for the use of maintenance personnel that lack appropriate security clearances, that include the following requirements
1) maintenance personnel who do not have the needed access authorizations, clearances, or formal access approvals are escorted and supervised during the performance of maintenance and diagnostic activities on the system by approved organizational personnel who are fully cleared, have appropriate access authorizations, and are technically qualified
2) prior to initiating maintenance or diagnostic activities by personnel who do not have the needed access authorizations, clearances, or formal access approvals, all volatile information storage components within the system are sanitized and all non-volatile storage media are removed or physically disconnected from the system and secured
   b. Develop and implement [Assignment: organization-defined alternate controls] in the event a system component cannot be sanitized, removed, or disconnected from the system",,,
ma-6,MA-6,MA,Timely maintenance,NIST SP 800-53 Rev. 5.2.0,control,,Obtain maintenance support and/or spare parts for [Assignment: organization-defined system components] within [Assignment: organization-defined time period] of failure.,,,
mp-1,MP-1,MP,Media protection policy and procedures,NIST SP 800-53 Rev. 5.2.0,activity,,"A. Develop, document, and disseminate to [Assignment: organization-defined personnel or roles]
1. [Selection (1 or more): Organization-level; Mission/business process-level; System-level] media protection policy that
   a. addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance
   b. is consistent with applicable laws, Orders in Council, directives, regulations, policies, standards, and guidelines
2. procedures to facilitate the implementation of the media protection policy and the associated media protection controls
   B. Designate an [Assignment: organization-defined official] to manage the development, documentation, and dissemination of the media protection policy and procedures
   C. Review and update the current media protection
3. policy [Assignment: organization-defined frequency] and following [Assignment: organization-defined events]
4. procedures [Assignment: organization-defined frequency] and following [Assignment: organization-defined events]",,,
mp-2,MP-2,MP,Media access,NIST SP 800-53 Rev. 5.2.0,control,,Restrict access to [Assignment: organization-defined types of digital and/or non-digital media] to [Assignment: organization-defined personnel or roles].,,,
mp-3,MP-3,MP,Media marking,NIST SP 800-53 Rev. 5.2.0,control,,"A. Mark system media indicating the distribution limitations, handling caveats, and applicable security markings (if any) of the information
B. Exempt [Assignment: organization-defined types of system media] from marking if the media remain within [Assignment: organization-defined controlled areas]",,,
mp-4,MP-4,MP,Media storage,NIST SP 800-53 Rev. 5.2.0,control,,"A. Physically control and securely store [Assignment: organization-defined types of digital and/or non-digital media] within [Assignment: organization-defined controlled areas]
B. Protect system media types defined in MP-04A until the media are destroyed or sanitized using approved equipment, techniques, and procedures",,,
mp-5,MP-5,MP,Media transport,NIST SP 800-53 Rev. 5.2.0,control,,"A. Protect and control [Assignment: organization-defined types of system media] during transport outside of controlled areas using [Assignment: organization-defined controls]
B. Maintain accountability for system media during transport outside of controlled areas
C. Document activities associated with the transport of system media
D. Restrict the activities associated with the transport of system media to authorized personnel",,,
mp-6,MP-6,MP,Media sanitization,NIST SP 800-53 Rev. 5.2.0,control,,"A. Sanitize [Assignment: organization-defined system media] prior to disposal, release out of organizational control, or release for reuse using [Assignment: organization-defined sanitization techniques and procedures]
B. Employ sanitization mechanisms with the strength and integrity commensurate with the security category or classification of the information",,The sanitization requirements for protected and classified information are set by Cyber Centre- and RCMP-endorsed standards. Organizations can refer to the Cyber Centre guidance IT media sanitization (ITSP.40.006) and to the RCMP’s Security Equipment Guide.,
mp-6.3,MP-6(3),MP,Non-destructive techniques,NIST SP 800-53 Rev. 5.2.0,control,,Apply non-destructive sanitization techniques to portable storage devices prior to connecting such devices to the system under the following circumstances: [Assignment: organization-defined circumstances requiring sanitization of portable storage devices].,,,
mp-6.8,MP-6(8),MP,Remote purging or wiping of information,NIST SP 800-53 Rev. 5.2.0,control,,Provide the capability to purge or wipe information from [Assignment: organization-defined systems or system components] [Selection (1): remotely; under the following conditions: [Assignment: organization-defined conditions]].,mp-06.08_odp.03 = lost | stolen | upon termination of employment,,
mp-7,MP-7,MP,Media use,NIST SP 800-53 Rev. 5.2.0,control,,"A. [Selection (1): Restrict; Prohibit] the use of [Assignment: organization-defined types of system media] on [Assignment: organization-defined systems or system components] using [Assignment: organization-defined controls]
B. Prohibit the use of portable storage devices in organizational systems when such devices have no identifiable owner",,,
mp-8,MP-8,MP,Media downgrading,NIST SP 800-53 Rev. 5.2.0,control,,"A. Establish [Assignment: organization-defined system media downgrading process] that includes employing downgrading mechanisms with strength and integrity commensurate with the security category or classification of the information
B. Verify that the system media downgrading process is commensurate with the security category and/or classification level of the information to be removed and the access authorizations of the potential recipients of the downgraded information
C. Identify [Assignment: organization-defined system media requiring downgrading]
D. Downgrade the identified system media using the established process",,,
mp-8.3,MP-8(3),MP,Protected information,NIST SP 800-53 Rev. 5.2.0,control,,Downgrade system media containing protected information prior to public release.,,"The downgrading of protected information uses approved sanitization tools, techniques, and procedures.",
pe-1,PE-1,PE,Physical and environmental protection policy and procedures,NIST SP 800-53 Rev. 5.2.0,activity,,"A. Develop, document, and disseminate to [Assignment: organization-defined personnel or roles]
1. [Selection (1 or more): Organization-level; Mission/business process-level; System-level] physical and environmental protection policy that
   a. addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance
   b. is consistent with applicable laws, Orders in Council, directives, regulations, policies, standards, and guidelines
2. procedures to facilitate the implementation of the physical and environmental protection policy and the associated physical and environmental protection controls
   B. Designate an [Assignment: organization-defined official] to manage the development, documentation, and dissemination of the physical and environmental protection policy and procedures
   C. Review and update the current physical and environmental protection
3. policy [Assignment: organization-defined frequency] and following [Assignment: organization-defined events]
4. procedures [Assignment: organization-defined frequency] and following [Assignment: organization-defined events]",,,
pe-2,PE-2,PE,Physical access authorizations,NIST SP 800-53 Rev. 5.2.0,control,,"A. Develop, approve, and maintain a list of individuals with authorized access to the facility where the system resides
B. Issue authorization credentials for facility access
C. Review the access list detailing authorized facility access by individuals [Assignment: organization-defined frequency]
D. Remove individuals from the facility access list when access is no longer required",,,
pe-2.400,PE-2(400),PE,Identification card requirements,CCCS,control,,Ensure identification cards meet requirements prior to issuance.,,"The organization issues an identification card to all personnel, which as a minimum includes the name of the organization, the bearer’s name and photo, a unique card number, and an expiry date. Identification cards may contain personal information and should be protected accordingly.",
pe-3,PE-3,PE,Physical access control,NIST SP 800-53 Rev. 5.2.0,control,,"A. Enforce physical access authorizations at [Assignment: organization-defined entry and exit points to the facility where the system resides] by
1. verifying individual access authorizations before granting access to the facility
2. controlling ingress and egress to the facility using [Selection (1 or more): [Assignment: organization-defined physical access control systems or devices]; guards]
   B. Maintain physical access audit logs for [Assignment: organization-defined entry or exit points]
   C. Control access to areas within the facility designated as publicly accessible by implementing the following controls: [Assignment: organization-defined physical access controls]
   D. Escort visitors and control visitor activity [Assignment: organization-defined circumstances requiring visitor escorts and control of visitor activity]
   E. Secure keys, access cards, combinations, safes, cipher locks, and other physical access devices
   F. Inventory [Assignment: organization-defined physical access devices] every [Assignment: organization-defined frequency]
   G. Change combinations and keys [Assignment: organization-defined frequency] and/or when keys are lost, or combinations are compromised, or when individuals possessing the keys or combinations are transferred or terminated
   AA. Remove the access card identifier from the access list or database [Assignment: organization-defined frequency] when the access card is lost, misplaced, stolen, or when the individual possessing the card is transferred or terminated",,,"According to the TBS Policy on Government Security and RCMP GCPSG-006 Access Management Guide, access to sensitive information and areas must be limited. A physical Operations Zone is the minimum required where sensitive GC information is processed or stored. A TRA must be performed to ensure the appropriate level of physical security to protect Protected B information and information systems processing and storing PB data. This zone is an area where access is limited to personnel who work there and to properly-escorted visitors by an employee with a valid reliability status; it must be indicated by a recognizable perimeter and monitored periodically."
pe-3.400,PE-3(400),PE,Security inspections,CCCS,control,,"Conduct security inspections in facilities where sensitive or valuable information or assets are handled or stored, or in facilities supporting critical services or activities.",,"Security inspections are conducted to verify compliance with departmental security practices. They must be conducted by authorized personnel and in accordance with defined processes and timelines. In emergency or heightened threat situations, the frequency or depth of security inspections is increased to achieve a higher readiness level. Non-compliance shall be reported in accordance with defined processes to enable the implementation of corrective actions and, when applicable, to report to the responsible authorities.",GC specific.
pe-4,PE-4,PE,Access control for transmission,NIST SP 800-53 Rev. 5.2.0,control,,Control physical access to [Assignment: organization-defined system distribution and transmission lines] within organizational facilities using [Assignment: organization-defined security controls].,,,
pe-5,PE-5,PE,Access control for output devices,NIST SP 800-53 Rev. 5.2.0,control,,Control physical access to output from [Assignment: organization-defined output devices] to prevent unauthorized individuals from obtaining the output.,,,
pe-6,PE-6,PE,Monitoring physical access,NIST SP 800-53 Rev. 5.2.0,control,,"A. Monitor physical access to the facility where the system resides to detect and respond to physical security incidents
B. Review physical access logs [Assignment: organization-defined frequency] and upon occurrence of [Assignment: organization-defined events or potential indications of events]
C. Coordinate results of reviews and investigations with the organizational incident response capability",,,
pe-6.1,PE-6(1),PE,Intrusion alarms and surveillance equipment,NIST SP 800-53 Rev. 5.2.0,control,,Monitor physical access to the facility where the system resides using physical intrusion alarms and surveillance equipment.,,,
pe-8,PE-8,PE,Visitor access records,NIST SP 800-53 Rev. 5.2.0,control,,"A. Maintain visitor access records to the facility where the system resides for [Assignment: organization-defined time period].
B. Review visitor access records [Assignment: organization-defined frequency].
C. Report anomalies in visitor access records to [Assignment: organization-defined personnel].",,"Where appropriate, access records can include the entry and exit of specific facilities, zones, or sensitive areas. These activities are recorded in accordance with departmental security practices and with records retention and disposition schedules.",
pe-9,PE-9,PE,Power equipment and cabling,NIST SP 800-53 Rev. 5.2.0,control,,Protect power equipment and power cabling for the system from damage and destruction.,,,
pe-10,PE-10,PE,Emergency shutoff,NIST SP 800-53 Rev. 5.2.0,control,,"A. Provide the capability of shutting off power to [Assignment: organization-defined system or individual system components] in emergency situations
B. Place emergency shutoff switches or devices in [Assignment: organization-defined location by system or system component] to facilitate access for authorized personnel
C. Protect emergency power shutoff capability from unauthorized activation",,,
pe-11,PE-11,PE,Emergency power,NIST SP 800-53 Rev. 5.2.0,control,,Provide an uninterruptible power supply to facilitate [Selection (1 or more): an orderly shutdown of the system; transition of the system to long-term alternate power] in the event of a primary power source loss.,,,
pe-12,PE-12,PE,Emergency lighting,NIST SP 800-53 Rev. 5.2.0,control,,Employ and maintain automatic emergency lighting for the system that activates in the event of a power outage or disruption and that covers emergency exits and evacuation routes within the facility.,,,
pe-13,PE-13,PE,Fire protection,NIST SP 800-53 Rev. 5.2.0,control,,Employ and maintain fire detection and suppression systems that are supported by an independent energy source.,,,
pe-13.1,PE-13(1),PE,Detection systems — automatic activation and notification,NIST SP 800-53 Rev. 5.2.0,control,,Employ fire detection systems that activate automatically and notify [Assignment: organization-defined personnel or roles] and [Assignment: organization-defined emergency responders] in the event of a fire.,,,
pe-13.4,PE-13(4),PE,Inspections,NIST SP 800-53 Rev. 5.2.0,control,,Ensure that the facility undergoes [Assignment: organization-defined frequency] fire protection inspections by authorized and qualified inspectors and that identified deficiencies are resolved within [Assignment: organization-defined time period].,,,
pe-13.400,PE-13(400),PE,Emergency services,CCCS,control,,Ensure that firefighting water capacity and effective response times of emergency services are considered when developing safeguarding strategies.,,,GC specific
pe-14,PE-14,PE,Environmental controls,NIST SP 800-53 Rev. 5.2.0,control,,"A. Maintain [Selection (1 or more): temperature; humidity; pressure; radiation; [Assignment: organization-defined environmental control]] levels within the facility where the system resides at [Assignment: organization-defined acceptable levels]
B. Monitor environmental control levels [Assignment: organization-defined frequency]",,,
pe-15,PE-15,PE,Water damage protection,NIST SP 800-53 Rev. 5.2.0,control,,"Protect the system from damage resulting from water leakage by providing master shutoff or isolation valves that are accessible, working properly, and known to key personnel.",,,
pe-16,PE-16,PE,Delivery and removal,NIST SP 800-53 Rev. 5.2.0,control,,"A. Authorize and control [Assignment: organization-defined types of system components] entering and exiting the facility
B. Maintain records of the system components",,,
pe-17,PE-17,PE,Alternate work site,NIST SP 800-53 Rev. 5.2.0,control,,"A. Determine and document the [Assignment: organization-defined alternate work sites] allowed for use by employees
B. Employ the following controls at alternate work sites: [Assignment: organization-defined controls]
C. Assess the effectiveness of controls at alternate work sites
D. Provide a means for employees to communicate with information security and privacy personnel in case of incidents",,,
pe-400,PE-400,PE,Remote and telework environments,CCCS,control,,"A. Assess physical security of remote or telework environments
B. Apply appropriate protection and storage requirements for information and assets
C. Use approved security equipment and electronic devices in accordance with the categorization of material",,"Security considerations should be addressed in remote or telework locations for GC departments, agencies and employees. Remote/telework can increase the likelihood of compromise of an organization’s sensitive information. Information can be targeted by threat actors through different methods such as physical access to information and devices, theft of information or devices, eavesdropping during meetings and telephone conversations, and overviewing of information and devices.

When working in a location other than the designated work site, employees should assess physical security and apply appropriate protection and storage requirements for GC information and assets. A risk assessment needs to be completed for all remote and telework situations and associated work solutions.

Protected A and B material may be processed and stored at remote and telework locations outside a designated GC workplace when physical protections are employed. The processing of Secret and Top Secret (TS) information originating from allies is only permitted in the appropriate zone of a designated GC security zone. TS Sensitive compartmented information (SCI) cannot be processed, stored, or discussed in a telework environment. It is recommended to prevent or limit the use of hard-copy material as much as practicable.

Employees should be provided equipment that supports and promotes secure processing, storage, and transport of GC information. Employees should complete appropriate security awareness training as a condition to being granted their remote/telework request. Appropriate security controls need to be available and in place.

Tracking data for employees on remote/telework agreements should be maintained and should include the names, locations, issued equipment, and assets, as well as registries of information taken to the remote/telework location, when appropriate. Employees are responsible for understanding and implementing all remote/telework security control measures that contribute to the secure processing of GC information at their location.",GC specific.
pe-400.1,PE-400(1),PE,Physical information and assets storage,CCCS,control,,Store physical information and assets in accordance with RCMP guidance and departmentally established security practices.,,"Effort should be made to limit the need to process or store hard-copy documents of any categorization in locations outside a GC controlled facility. The RCMP does not recommend that Confidential and Secret information or assets be processed in remote/telework environments, but in cases where it cannot be avoided, requirements set out in the RCMP G1-001 Security Equipment Guide should be followed.

The processing and storage of Protected C or Top Secret information outside approved GC facilities is considered an extremely high risk and is not recommended by the RCMP. If unavoidable, departmental physical security shall perform a full site security assessment, including a complete Threat and Risk Assessment (TRA). All security controls required for High Secure Zones in GC facilities should be used as a minimum standard for location fit-up.",GC specific.
pe-400.2,PE-400(2),PE,International remote/telework,CCCS,control,,Allow requests for remote/telework from international locations only under exceptional circumstances.,,"This enhancement does not apply to already assigned positions of employees working abroad as part of their regular operational duties, such as those attached to Canadian Embassies and High Commissions or military deployments. The RCMP does not recommend allowing remote/telework from international locations. Departments that may allow international remote/telework should develop a process with considerations given for all security controls, risk assessments, approvals, and briefings.

Requests for international remote/telework should only be considered under exceptional circumstances; be limited to a specific defined period of time; require a complete TRA for the employee, country, and city of work; and require additional approval from Deputy Head, department Chief Security Officer (CSO), Chief Human Resources Officer (CHRO) and Chief Information Officer (CIO) as well as Shared Services Canada (SSC).

International remote/telework carries increased security risks for the individual and the GC, since the Vienna Convention on Diplomatic Relations (1963) would not apply to those GC employees. As such, these employees are subject to all local and state laws and are not afforded diplomatic protections for information, assets, or property, including GC information and assets. Additionally, it carries increased physical security risks, and, in some countries, physical security controls may be cost prohibitive or difficult to maintain without a departmental security presence.",GC specific.
pe-401,PE-401,PE,Security operations centre,CCCS,control,,"Establish and maintain a Security Operations Centre (SOC) to protect the organization’s people, property, assets, and information, through physical and technical surveillance and monitoring.",,,
pl-1,PL-1,PL,Planning policy and procedures,NIST SP 800-53 Rev. 5.2.0,activity,,"A. Develop, document, and disseminate to [Assignment: organization-defined personnel or roles]
1. [Selection (1 or more): Organization-level; Mission/business process-level; System-level] planning policy that
   a. addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance
   b. is consistent with applicable laws, jurisprudence, Orders in Council, directives, regulations, policies, standards, and guidelines
2. procedures to facilitate the implementation of the planning policy and the associated planning controls
   B. Designate an [Assignment: organization-defined official] to manage the development, documentation, and dissemination of the planning policy and procedures
   C. Review and update the current planning
3. policy [Assignment: organization-defined frequency] and following [Assignment: organization-defined events]
4. procedures [Assignment: organization-defined frequency] and following [Assignment: organization-defined events]",,,
pl-2,PL-2,PL,System security and privacy plans,NIST SP 800-53 Rev. 5.2.0,activity,,"A. Develop security and privacy plans for the system that
1. are consistent with the organization’s enterprise architecture
2. explicitly define the constituent system components
3. describe the operational context of the system in terms of mission and business processes
4. identify the individuals that fulfill system roles and responsibilities
5. identify the information types processed, stored, and transmitted by the system
6. provide the security categorization of the system, including supporting rationale
7. describe any specific threats to the system that are of concern to the organization
8. provide the results of a privacy risk assessment for systems handling personal information
9. describe the operational environment for the system and any dependencies on or connections to other systems or system components
10. provide an overview of the security and privacy requirements for the system
11. identify any relevant control baselines or overlays, if applicable
12. describe the controls in place or planned for meeting the security and privacy requirements, including a rationale for any tailoring decisions
13. include risk determinations for security and privacy architecture and design decisions
14. include security- and privacy-related activities affecting the system that require planning and coordination with [Assignment: organization-defined individuals or groups]
15. are reviewed and approved by the authorizing official or designated representative prior to plan implementation 400. document the business purposes for the processing of personal information 401. define retention and disposition standards for personal information stored within the system
    B. Distribute copies of the plans and communicate subsequent changes to the plans to [Assignment: organization-defined personnel or roles]
    C. Review the plans [Assignment: organization-defined frequency]
    D. Update the plans to address changes to the system and environment of operation or problems identified during plan implementation or control assessments
    E. Protect the plans from unauthorized disclosure and modification",,,
pl-4,PL-4,PL,Rules of behaviour,NIST SP 800-53 Rev. 5.2.0,activity,,"A. Establish and provide to individuals requiring access to the system the rules that describe their responsibilities and expected behaviour for information and system usage, security, and privacy
B. Receive a documented acknowledgment from such individuals, indicating that they have read, understand, and agree to abide by the rules of behaviour, before authorizing access to information and the system
C. Review and update the rules of behaviour [Assignment: organization-defined frequency]
D. Require individuals who have acknowledged a previous version of the rules of behaviour to read and re-acknowledge [Selection (1 or more): [Assignment: organization-defined frequency]; when the rules are revised or updated]",,The expectations for rules of behaviour for external system users or recipients of information contained within governmental systems can be captured in an information sharing agreement or arrangement.,
pl-4.1,PL-4(1),PL,Social media and external site/application usage restrictions,NIST SP 800-53 Rev. 5.2.0,activity,,"Include in the rules of behaviour restrictions on:
a. use of social media, social networking sites, and external sites/applications
b. posting organizational information on public websites
c. use of organization-provided identifiers (e.g., email addresses) and authentication secrets (e.g., passwords) for creating accounts on external sites/applications",,,
pl-8,PL-8,PL,Security and privacy architecture,NIST SP 800-53 Rev. 5.2.0,activity,,"A. Develop security and privacy architectures for the system that describe
1. the requirements and approach to be taken for protecting the confidentiality, integrity, and availability of organizational information
2. the requirements and approach to be taken for handling personal information to minimize any privacy risk to individuals
3. how the architectures are integrated into and support the enterprise architecture
4. any assumptions about, and dependencies on, external systems and services
   B. Review and update the architectures [Assignment: organization-defined frequency] to reflect changes in the enterprise architecture
   C. Reflect planned architecture changes in security and privacy plans, CONOPS, criticality analysis, organizational procedures, and procurements and acquisitions",,,
pl-10,PL-10,PL,Baseline selection,NIST SP 800-53 Rev. 5.2.0,activity,,Select a control baseline for the system.,,"The control baselines in Security and privacy controls and assurance activities catalogue – Baseline profiles (ITSP.10.033-01) are compliant with TBS policies, directives, standards, and guidelines. For guidance on control baselines for national security systems, contact contact@cyber.gc.ca.",
pl-11,PL-11,PL,Baseline tailoring,NIST SP 800-53 Rev. 5.2.0,activity,,Tailor the selected control baseline by applying specified tailoring actions.,,,
ps-1,PS-1,PS,Personnel security policy and procedures,NIST SP 800-53 Rev. 5.2.0,activity,,"A. Develop, document, and disseminate to [Assignment: organization-defined personnel or roles]
1. [Selection (1 or more): Organization-level; Mission/business process-level; System-level] personnel security policy that
   a. addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance
   b. is consistent with applicable laws, Orders in Council, directives, regulations, policies, standards, and guidelines
2. procedures to facilitate the implementation of the personnel security policy and the associated personnel security controls
   B. Designate an [Assignment: organization-defined official] to manage the development, documentation, and dissemination of the personnel security policy and procedures
   C. Review and update the current personnel security
3. policy [Assignment: organization-defined frequency] and following [Assignment: organization-defined events]
4. procedures [Assignment: organization-defined frequency] and following [Assignment: organization-defined events]",,,
ps-2,PS-2,PS,Position security analysis,NIST SP 800-53 Rev. 5.2.0,control,,"A. Determine the security screening requirements of all organizational positions
B. Establish screening criteria for individuals filling those positions
C. Review and update position security screening requirement [Assignment: organization-defined frequency]",,,
ps-3,PS-3,PS,Personnel screening,NIST SP 800-53 Rev. 5.2.0,control,,"A. Screen individuals prior to authorizing access to the system
B. Rescreen individuals in accordance with [Assignment: organization-defined conditions requiring rescreening and, where rescreening is so indicated, the frequency of rescreening]",,,
ps-4,PS-4,PS,Personnel termination,NIST SP 800-53 Rev. 5.2.0,control,,"Upon termination of individual employment:
A. disable system access within [Assignment: organization-defined time period]
B. terminate or revoke any authenticators and credentials associated with the individual
C. conduct exit interviews that include a discussion of [Assignment: organization-defined information security topics]
D. retrieve all security-related, organizational system-related property
E. retain access to organizational information and systems formerly controlled by the terminated individual",,"Exit interviews are important for individuals with security clearances. CSOs or delegated officials, in consultation with human resources advisors, must develop procedures and ensure that debriefings and reclamations are scheduled and conducted as a component of the overall termination process. The Security Screening Certificate and Screening Form is used to record that termination procedures have been completed.",
ps-5,PS-5,PS,Personnel transfer,NIST SP 800-53 Rev. 5.2.0,control,,"A. Review and confirm ongoing operational need for current logical and physical access authorizations to systems and facilities when individuals are reassigned or transferred to other positions within the organization
B. Initiate [Assignment: organization-defined transfer or reassignment actions] within [Assignment: organization-defined time period following the formal transfer action]
C. Modify access authorization as needed to correspond with any changes in operational need due to reassignment or transfer
D. Notify [Assignment: organization-defined personnel or roles] within [Assignment: organization-defined time period]",,,
ps-6,PS-6,PS,Access agreements,NIST SP 800-53 Rev. 5.2.0,control,,"A. Develop and document access agreements for organizational systems
B. Review and update the access agreements [Assignment: organization-defined frequency]
C. Verify that individuals requiring access to organizational information and systems
1. sign appropriate access agreements prior to being granted access
2. re-sign access agreements to maintain access to organizational systems when access agreements have been updated or [Assignment: organization-defined frequency]",,,
ps-7,PS-7,PS,External personnel security,NIST SP 800-53 Rev. 5.2.0,control,,"A. Establish personnel security requirements, including security roles and responsibilities for external providers
B. Require external providers to comply with personnel security policies and procedures established by the organization
C. Document personnel security requirements
D. Require external providers to notify [Assignment: organization-defined personnel or roles] of any personnel transfers or terminations of external personnel who possess organizational credentials and/or badges, or who have system privileges within [Assignment: organization-defined time period]
E. Monitor provider compliance with personnel security requirements
F. The organization ensures security screening of private-sector organizations and individuals who have access to Protected and Classified information, assets, and facilities in accordance with the TBS Standard on Security Screening
G. The organization explicitly defines government oversight and end-user roles and responsibilities relative to third-party-provided services in accordance with the TBS Directive on Security Management: Appendix F: Mandatory Procedures for Security in Contracts and Other Arrangements Control",,,
ps-8,PS-8,PS,Personnel sanctions,NIST SP 800-53 Rev. 5.2.0,control,,"A. Employ a formal sanctions process for individuals who fail to comply with established information security and privacy policies and procedures
B. Notify [Assignment: organization-defined personnel or roles] within [Assignment: organization-defined time period] when a formal employee sanctions process is initiated, identifying the individual sanctioned and the reason for the sanction",,"Organizational sanctions reflect applicable laws, Orders in Council, directives, regulations, policies, standards, and guidelines. Sanctions processes are described in access agreements and can be included as part of general personnel policies for organizations and/or specified in security and privacy policies. Organizations should consult with TBS regarding matters of employee sanctions.",
ps-9,PS-9,PS,Position descriptions,NIST SP 800-53 Rev. 5.2.0,activity,,Incorporate security and privacy roles and responsibilities into organizational position descriptions.,,,
ra-1,RA-1,RA,Risk assessment policy and procedures,NIST SP 800-53 Rev. 5.2.0,activity,,"A. Develop, document, and disseminate to [Assignment: organization-defined personnel or roles]
1. [Selection (1 or more): organization-level; Mission/business process-level; System-level] risk assessment policy that
   a. addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance
   b. is consistent with applicable laws, Orders in Council, directives, regulations, policies, standards, and guidelines
2. procedures to facilitate the implementation of the risk assessment policy and the associated risk assessment controls
   B. Designate an [Assignment: organization-defined official] to manage the development, documentation, and dissemination of the risk assessment policy and procedures
   C. Review and update the current risk assessment
3. policy [Assignment: organization-defined frequency] and following [Assignment: organization-defined events]
4. procedures [Assignment: organization-defined frequency] and following [Assignment: organization-defined events]",,,
ra-2,RA-2,RA,Security categorization,NIST SP 800-53 Rev. 5.2.0,activity,,"A. Categorize the system and information it processes, stores, and transmits
B. Document the security categorization results, including supporting rationale, in the security plan for the system
C. Verify that the authorizing official or authorizing official’s designated representative reviews and approves the security categorization decision",,"Organizations should conduct the security categorization process as an organization-wide activity with the direct involvement of chief information officers, senior officials in the department’s security governance, appropriate privacy senior officials or executives, system owners, mission and business owners, and information owners or stewards. Organizations should consider the potential adverse impacts to other organizations and injury to the national interest or outside of the national interest.",
